"code_insee","nom_officiel","code_postal","population","superficie_cadastrale","Longitude","Latitude","CHELSA_bio01_1981.2010_V.2.1","CHELSA_bio04_1981.2010_V.2.1","CHELSA_bio12_1981.2010_V.2.1","CHELSA_bio15_1981.2010_V.2.1","SOILGRID_phh2o_Fr","SOILGRID_wv0033_Fr"
"55460","Saint-Julien-sous-les-Côtes","55200",139,500,5.61390195032608,48.8196036805303,9.8769588470459,596.597961425781,986.297668457031,16.0819091796875,67.2629165649414,322.479248046875
"47328","Saint-Georges","47370",510,1600,0.927680160383451,44.4417200340175,13.4587478637695,577.12744140625,803.389099121094,12.5464906692505,70.5134506225586,288.526550292969
"48007","Arzenc-d'Apcher","48310",51,790,3.11166435693617,44.8446103460006,8.07893943786621,572.486206054688,1020.97033691406,18.2804508209229,62.0870780944824,328.929718017578
"48008","Arzenc-de-Randon","48170",189,6920,3.61465208255759,44.6532591561298,6.30382013320923,572.168518066406,1232.18969726562,26.0449619293213,60.1885299682617,355.583526611328
"48009","Peyre en Aubrac","48130",2304,15330,3.26869328009511,44.6979883245683,7.73840093612671,571.246215820312,1013.32897949219,21.4664554595947,64.4269027709961,335.442352294922
"48010","Auroux","48600",365,3510,3.72686648098201,44.7578595502292,7.82594203948975,583.830139160156,1031.451171875,26.7295818328857,62.335880279541,333.826477050781
"48012","Les Monts-Verts","48200",315,2910,3.22212726872407,44.8491237635334,7.75101757049561,570.723449707031,979.158508300781,19.8730812072754,60.9262657165527,331.840118408203
"48104","Nasbinals","48260",576,6330,3.04901325159939,44.6445757232936,6.83912181854248,554.682678222656,1295.50573730469,18.6991081237793,62.5558242797852,339.217041015625
"48105","Naussac-Fontanes","48300",368,2480,3.7921058800988,44.7674950149548,8.54488658905029,588.344543457031,948.368408203125,27.2851390838623,52.9762191772461,277.221923828125
"48106","Noalhac","48310",95,1350,3.11367749583758,44.8000572026034,7.66397666931152,568.895141601562,1062.60766601562,18.3376178741455,61.0844192504883,331.898071289062
"60461","Nivillers","60510",211,770,2.16766633720462,49.4507301961283,10.6122217178345,527.00390625,725.038818359375,12.8836288452148,70.2800674438477,363.141632080078
"48013","Badaroux","48000",960,2070,3.55282928828301,44.5402798738467,8.69480514526367,584.8544921875,1106.09423828125,24.9738292694092,64.8682174682617,344.626037597656
"48015","Pied-de-Borne","48800",197,2790,3.96812790434211,44.4807059341483,10.658390045166,601.471008300781,1483.38928222656,41.3928527832031,67.3169097900391,366.736633300781
"48016","Balsièges","48000",587,3290,3.4410662692728,44.47594389096,8.96814823150635,584.174011230469,1090.59216308594,25.0468921661377,67.0657501220703,351.925476074219
"48017","Banassac-Canilhac","48500",1069,2470,3.17035979596509,44.4305484742204,10.2066068649292,586.953918457031,992.356567382812,20.8442821502686,66.0127410888672,340.609527587891
"60185","Crouy-en-Thelle","60530",1100,590,2.32069478393442,49.2102851259591,10.6767225265503,534.527526855469,767.376525878906,12.2082748413086,64.5860977172852,334.055358886719
"48018","Barjac","48000",791,2990,3.40914177654935,44.5223637824498,9.01708602905273,583.813903808594,1052.81213378906,23.0908126831055,64.9246826171875,347.145965576172
"48019","Barre-des-Cévennes","48400",200,3430,3.67118113616852,44.2541279610233,9.49918746948242,578.518493652344,1376.96911621094,37.5158271789551,64.5378570556641,366.242004394531
"48026","Blavignac","48200",257,1380,3.28381026702265,44.8703943441891,8.33338737487793,576.705017089844,855.981994628906,20.7277412414551,61.4142532348633,323.810607910156
"48027","Mont Lozère et Goulet","48190",1107,16620,3.7495443082995,44.5136434571892,6.93284893035889,573.489562988281,1502.9560546875,33.54296875,61.0637016296387,357.205657958984
"48037","Chadenet","48190",122,1300,3.64062309733386,44.5120410448239,8.2566385269165,581.892333984375,1215.72961425781,28.5545043945312,64.0100479125977,346.186706542969
"48038","Bel-Air-Val-d'Ance","48600",540,4140,3.629502827639,44.8431335895975,7.46824026107788,578.24853515625,955.025024414062,22.6533946990967,60.3553085327148,333.994445800781
"48039","Chanac","48230",1421,7110,3.34446112077587,44.4502699436011,9.1927375793457,583.146850585938,1048.37963867188,23.6495189666748,68.7690887451172,352.595794677734
"48041","Chastanier","48300",78,1040,3.75315810045402,44.7229636345845,7.82106828689575,584.215576171875,1107.7744140625,28.5935249328613,62.8595962524414,333.008056640625
"48046","Chaulhac","48140",59,950,3.2652078699166,44.9200311515198,8.58628559112549,578.175964355469,792.896484375,20.2728729248047,61.1716194152832,315.765014648438
"48048","Cheylard-l'Évêque","48300",64,2960,3.8093779694452,44.6315900981923,6.96138477325439,577.931945800781,1497.57214355469,32.7698554992676,59.9717788696289,355.129821777344
"48050","Bédouès-Cocurès","48400",448,3040,3.63919737466736,44.3485510929527,9.95271778106689,588.609680175781,1136.2216796875,34.024242401123,67.5107040405273,360.537139892578
"48051","Le Collet-de-Dèze","48160",678,2650,3.92533932988436,44.2558946007754,11.9129762649536,601.466186523438,1598.07983398438,42.7552909851074,64.4605331420898,373.436187744141
"48053","Cubières","48190",189,4890,3.78686242003091,44.4757344785106,7.76372909545898,577.845703125,1542.92456054688,36.5668678283691,62.9769554138184,355.864166259766
"48107","Palhers","48100",192,860,3.30772546049549,44.5213033511515,9.36815166473389,583.72119140625,939.628601074219,21.7849102020264,68.9001693725586,343.000762939453
"48108","La Panouse","48600",86,3780,3.5880386263661,44.7372219368151,6.26276874542236,571.523803710938,1144.83264160156,23.7127151489258,61.7763557434082,356.585632324219
"48056","Esclanèdes","48230",428,1250,3.36793723689442,44.4808432537573,9.42494964599609,585.992858886719,978.846923828125,23.7197380065918,67.4717330932617,350.326385498047
"48058","La Fage-Montivernoux","48310",133,3780,3.15123913873731,44.7470609742747,6.99629688262939,562.975524902344,1114.63671875,18.663049697876,61.6223068237305,325.096710205078
"48059","La Fage-Saint-Julien","48200",303,1810,3.20865944355966,44.7991801891334,7.51694488525391,568.436889648438,1025.001953125,19.7094631195068,61.2733993530273,335.785430908203
"48061","Florac Trois Rivières","48400",2111,4840,3.60549201719123,44.3173634782766,9.66155910491943,585.260498046875,1198.36584472656,35.4667053222656,67.0979385375977,359.133972167969
"48063","Fontans","48700",227,3390,3.3766851425213,44.7447870610144,8.12974643707275,577.8134765625,875.928894042969,21.5701808929443,65.1469116210938,333.5
"48064","Fournels","48310",369,1580,3.1291616750813,44.8112193915832,7.74172401428223,569.508117675781,1041.00866699219,18.3337993621826,61.5272407531738,333.52587890625
"48116","Pont de Montvert - Sud Mont Lozère","48220",537,16730,3.76509621180098,44.3710274156918,7.37199306488037,566.45703125,1668.37829589844,36.0827598571777,61.9452209472656,362.129760742188
"48117","Pourcharesses","48800",128,3180,3.8981542271317,44.4338832505049,8.69022560119629,581.190185546875,1796.16687011719,41.1754722595215,62.7420959472656,361.14794921875
"48119","Prévenchères","48800",270,6280,3.92043733283137,44.5191014860972,9.22278022766113,590.555480957031,1564.81994628906,39.616813659668,66.6271438598633,356.041076660156
"54485","Saint-Pancré","54730",308,610,5.63826527378811,49.5262872996364,9.23202991485596,582.9619140625,1039.03601074219,17.0867710113525,57.442455291748,379.443145751953
"48065","Fraissinet-de-Fourques","48400",82,2430,3.53129361249036,44.2092826683339,8.81599998474121,574.038696289062,1431.32861328125,35.3657684326172,64.8447799682617,367.782196044922
"60501","Le Plessis-Brion","60150",1307,750,2.90900329192698,49.4626676045654,10.9138269424438,542.230895996094,688.544799804688,13.7903070449829,55.2859115600586,336.955322265625
"48067","Gabriac","48110",102,840,3.71115837187379,44.1783851589952,11.3024740219116,593.261962890625,1380.74963378906,41.8933753967285,65.8682098388672,376.713958740234
"48068","Gabrias","48100",159,2060,3.3792504695545,44.5535189398658,8.64144420623779,580.594360351562,1060.26623535156,22.043872833252,65.3295288085938,348.614532470703
"48069","Gatuzières","48150",52,2940,3.49805957582257,44.1945234408367,8.21289825439453,567.5244140625,1352.50109863281,33.969913482666,63.8103790283203,358.811614990234
"48070","Grandrieu","48600",742,6540,3.64083150951539,44.777418632327,7.1245174407959,577.881652832031,1040.6552734375,24.2039585113525,61.4726028442383,337.869842529297
"48071","Grandvals","48260",59,1280,3.05256829578253,44.7317161164174,7.45025110244751,564.771545410156,1118.15844726562,18.0346813201904,63.0669021606445,329.228912353516
"48072","Grèzes","48100",209,1620,3.34377261001048,44.515901649632,9.1199779510498,583.163024902344,994.3515625,22.1321029663086,67.5908432006836,344.984375
"48073","Les Hermaux","48340",103,1760,3.13192156778385,44.5234631055859,7.71417713165283,563.047058105469,1256.29211425781,18.500883102417,62.3009757995605,344.826507568359
"48074","Hures-la-Parade","48150",232,8860,3.38682770610113,44.247904701659,8.66062545776367,575.269775390625,1267.87451171875,29.1626491546631,68.5835342407227,361.065307617188
"48075","Ispagnac","48320",897,5370,3.53156128854255,44.3984666079657,9.02570819854736,583.983459472656,1205.23278808594,28.961950302124,67.7633056640625,357.826324462891
"60408","Monchy-Humières","60113",776,780,2.7378353530289,49.4766972171735,10.7538614273071,535.615783691406,701.0029296875,13.6814365386963,65.5699844360352,354.879638671875
"48077","Julianges","48140",48,940,3.31979568636303,44.9366531286684,7.5627064704895,568.97607421875,863.840576171875,20.0589694976807,59.3871994018555,323.027648925781
"48079","Lajo","48120",117,1860,3.43975266040773,44.8287974043983,6.64380264282227,567.190368652344,1016.74096679688,20.0259952545166,60.0520210266113,337.142974853516
"48080","Langogne","48300",2860,3140,3.83378769451451,44.7239297204625,8.54716873168945,587.61669921875,1055.49487304688,29.9878025054932,51.0320281982422,270.492706298828
"48131","Le Rozier","48150",128,200,3.21892828289259,44.195856794767,10.8945646286011,593.462097167969,1057.37329101562,24.8136672973633,68.5431747436523,357.481628417969
"48132","Saint-Alban-sur-Limagnole","48120",1378,5120,3.40326408084398,44.7962732043612,7.8126049041748,575.785400390625,891.080200195312,20.4692325592041,61.7660102844238,323.056488037109
"48081","Lanuéjols","48000",370,3270,3.5876721194259,44.4902733991063,8.0831995010376,579.933898925781,1193.84545898438,27.68922996521,64.4829254150391,348.643249511719
"49010","Armaillé","49420",317,1680,-1.13769809891771,47.7134960009649,11.6413240432739,498.466003417969,745.646179199219,22.6786098480225,59.470760345459,327.683410644531
"51058","Bezannes","51430",4456,800,3.99046921725055,49.2198794193046,10.7693452835083,569.959167480469,650.878784179688,10.6305284500122,62.4451141357422,311.284881591797
"48082","Laubert","48170",102,1430,3.64484239521643,44.5973178956764,6.67431783676147,574.223693847656,1280.17846679688,27.7075786590576,60.7105674743652,359.603668212891
"48083","Les Laubies","48700",151,2280,3.44180982319007,44.7021718625942,7.55510950088501,575.575439453125,989.7451171875,21.6608238220215,63.4216804504395,341.085021972656
"48085","Laval-du-Tarn","48500",103,3690,3.34517697692813,44.3738329794467,9.1151237487793,582.240600585938,1124.935546875,24.4103755950928,69.3502807617188,352.567413330078
"48086","Luc","48250",207,4610,3.86496908107714,44.6363898682141,7.62043809890747,581.495849609375,1471.10424804688,35.3182525634766,61.6247406005859,348.536376953125
"48087","Prinsuéjols-Malbouzon","48270",250,5720,3.15897354886159,44.6779940492408,7.01133632659912,561.842407226562,1133.951171875,19.3602294921875,62.4914970397949,328.799255371094
"51062","Binarville","51800",87,1660,4.90401652557029,49.244247579954,10.2312231063843,577.021850585938,985.871826171875,12.4083347320557,59.6322021484375,354.681518554688
"51065","Blacy","51300",618,1730,4.51706937425716,48.7218958828646,10.7884740829468,587.214965820312,780.664794921875,11.0464849472046,68.3251266479492,335.315765380859
"60502","Le Plessis-Patte-d'Oie","60640",107,280,3.06584433701459,49.6834632915547,10.6580057144165,534.941345214844,733.800109863281,13.6482858657837,69.1234130859375,374.500762939453
"48088","La Malène","48210",131,4070,3.31365191009222,44.302054082913,9.48182773590088,584.000549316406,1154.77917480469,25.4074878692627,69.3743896484375,359.084197998047
"48089","Le Malzieu-Forain","48140",491,4860,3.38978468008189,44.8692281817448,7.10044574737549,567.876892089844,932.641357421875,19.9743404388428,60.0564765930176,332.427612304688
"48090","Le Malzieu-Ville","48140",743,780,3.33710840888385,44.8628608445487,8.73455238342285,581.020141601562,792.878967285156,20.5031871795654,61.2576484680176,313.026000976562
"48091","Marchastel","48260",45,3490,3.10748419244694,44.6417180484444,6.92990016937256,558.135864257812,1193.33056640625,19.0898590087891,63.2950134277344,330.965026855469
"48092","Marvejols","48100",4752,1240,3.28801998793182,44.5576341284235,9.88118267059326,587.339050292969,942.309326171875,21.5936946868896,61.1560287475586,305.770111083984
"48094","Massegros Causses Gorges","48500",936,15940,3.21063457796209,44.3062100345331,9.21368026733398,579.154846191406,1184.69299316406,22.3508968353271,68.6093597412109,356.94775390625
"48095","Mende","48000",12322,3660,3.48122510538557,44.5292406517228,8.95846652984619,585.418029785156,1092.47644042969,24.1293468475342,58.2276420593262,306.351501464844
"48096","Meyrueis","48150",778,10470,3.452031581683,44.1716857360945,8.61442565917969,570.049438476562,1312.86535644531,33.1829795837402,65.5952758789062,367.182647705078
"48097","Moissac-Vallée-Française","48110",217,2700,3.7915313850362,44.1578264568681,12.0990610122681,602.137817382812,1450.29162597656,42.7621192932129,65.7215728759766,368.169372558594
"48098","Molezon","48110",97,1480,3.69411791400939,44.219427328188,10.5719108581543,587.4970703125,1327.89208984375,39.3788566589355,65.8779144287109,375.008392333984
"48099","Bourgs sur Colagne","48100",2077,5310,3.23197174827251,44.5334383411421,9.06587600708008,578.817687988281,1105.83752441406,20.6847534179688,65.3091583251953,346.153594970703
"51072","Bouilly","51390",229,560,3.89673809351334,49.1973921710247,10.3556385040283,560.375244140625,730.294006347656,11.1348247528076,65.4333267211914,354.463317871094
"60503","Le Ployron","60420",112,420,2.5822337935288,49.5861740704928,10.6499996185303,526.936828613281,670.274841308594,14.3198738098145,69.7209548950195,366.562255859375
"48100","Montbel","48170",147,2290,3.71226638885784,44.5965193599401,6.81258726119995,576.007019042969,1330.25378417969,29.4429225921631,62.5451545715332,360.177032470703
"48103","Montrodat","48100",1168,2060,3.3295657550921,44.557765009769,9.25020503997803,583.908142089844,981.433227539062,21.5982303619385,66.8330307006836,347.448059082031
"48110","Paulhac-en-Margeride","48140",92,1580,3.38568754020227,44.9435609931588,6.73643684387207,562.536010742188,1026.8369140625,20.8258628845215,58.1720962524414,331.794891357422
"48111","Pelouse","48000",229,3300,3.60610590019456,44.5721022417913,7.06949710845947,575.401977539062,1205.8154296875,26.2373809814453,62.475757598877,358.130249023438
"51073","Bouleuse","51170",226,410,3.84133716675674,49.2283206328477,10.4961185455322,562.588989257812,708.012512207031,11.4829988479614,68.9124526977539,354.249420166016
"48112","Pierrefiche","48300",160,1680,3.73203358811325,44.6853334266933,7.28785419464111,581.052185058594,1205.10534667969,28.8984527587891,61.6501388549805,346.915557861328
"48115","Le Pompidou","48110",182,2280,3.6590484987362,44.2039143547883,10.3429384231567,585.44775390625,1381.94421386719,40.0564918518066,66.6157150268555,369.921051025391
"48121","Prunières","48200",226,1310,3.33420690641991,44.8175517095408,8.13411998748779,576.154541015625,855.569885253906,20.7785263061523,62.4401512145996,327.144592285156
"48123","Recoules-d'Aubrac","48260",164,2660,3.03735674160492,44.692872550687,7.34632539749146,561.23828125,1192.36633300781,18.3616123199463,62.419677734375,334.098693847656
"51170","Corfélix","51210",109,830,3.69755718569558,48.8313234923251,10.4570388793945,572.627197265625,748.016540527344,11.2100782394409,67.5586776733398,336.796051025391
"48124","Recoules-de-Fumas","48100",99,980,3.333072105413,44.6322215468476,7.84074020385742,573.723327636719,1072.42565917969,21.9800415039062,64.9775924682617,344.500701904297
"48126","Lachamp-Ribennes","48700",375,5090,3.37812588199886,44.6287442078078,7.89911079406738,576.049499511719,1077.64331054688,22.0086307525635,64.2847061157227,344.374114990234
"48127","Monts-de-Randon","48700",1209,14740,3.48886624735142,44.6481563408976,6.78563165664673,571.848449707031,1134.61352539062,22.6880416870117,61.2628326416016,346.9755859375
"48128","Rimeize","48200",614,3230,3.31696261816041,44.7644819783193,8.19819736480713,576.677001953125,875.243835449219,21.4279975891113,64.2448959350586,325.786987304688
"48129","Rocles","48300",242,1980,3.78600837534061,44.7032481520516,7.65998983383179,583.023254394531,1184.67346191406,30.1036624908447,62.6092872619629,344.262756347656
"48130","Rousses","48400",119,2240,3.57353636395814,44.1934522492343,8.8709716796875,572.706970214844,1505.41979980469,37.7857437133789,64.0129241943359,366.827239990234
"48135","Saint-André-Capcèze","48800",205,980,3.94197771057905,44.4178393091435,10.798903465271,599.299926757812,1698.20471191406,43.4112892150879,65.7690048217773,372.628265380859
"48136","Saint-André-de-Lancize","48240",163,2280,3.79431592535711,44.2742626620081,9.84834003448486,581.276184082031,1704.88000488281,39.2390441894531,64.0409393310547,363.079681396484
"51173","Cormoyeux","51480",128,220,3.91269942462742,49.1093304812018,10.0962839126587,558.933898925781,782.166809082031,10.9282102584839,63.0098915100098,345.410797119141
"48137","Saint-Bauzile","48000",590,2930,3.49112456097608,44.4693348473033,8.76254940032959,583.632568359375,1150.68859863281,26.4490299224854,66.3105392456055,350.594543457031
"51415","Omey","51240",201,390,4.50887632515566,48.8524710016999,10.7358894348145,585.970642089844,748.226867675781,10.4695358276367,66.8329696655273,318.402252197266
"48138","Saint-Bonnet-de-Chirac","48100",72,770,3.27772513197452,44.5039080386311,9.89115715026855,587.540588378906,933.930297851562,21.5611801147461,68.0583038330078,343.527465820312
"48139","Saint Bonnet-Laval","48600",258,3200,3.71519772009527,44.8124767072494,8.4709939956665,587.3662109375,911.126586914062,24.6335353851318,62.5293083190918,327.730895996094
"48140","Saint-Chély-d'Apcher","48200",4025,2830,3.27536054905186,44.8126577111228,7.98791122436523,573.743347167969,902.06103515625,20.8525905609131,59.8465957641602,308.389556884766
"48141","Mas-Saint-Chély","48210",102,5680,3.41504609894557,44.3096008383818,8.71850967407227,578.330078125,1184.16723632812,28.4867744445801,69.3181686401367,352.295196533203
"48144","Sainte-Croix-Vallée-Française","48110",305,1860,3.74180435129328,44.1866276892729,11.66530418396,597.421325683594,1361.14929199219,41.3415489196777,65.9438323974609,370.08056640625
"48145","Saint-Denis-en-Margeride","48700",142,3870,3.47348891064043,44.741257612324,6.70359325408936,570.513427734375,1030.49658203125,21.3306732177734,61.2413482666016,347.147918701172
"48146","Gorges du Tarn Causses","48210",901,14420,3.45641658097253,44.3608035693834,9.27429866790771,584.672729492188,1135.50170898438,28.3188858032227,69.4067993164062,358.030914306641
"51418","Ormes","51370",537,630,3.95826832539613,49.2385702030266,10.7498512268066,568.771362304688,668.187866210938,10.7951288223267,67.2011413574219,342.158508300781
"48147","Saint-Étienne-du-Valdonnez","48000",641,5610,3.57392696914375,44.4420755390751,7.60253524780273,574.989929199219,1309.77905273438,28.8156051635742,63.674373626709,356.733673095703
"48148","Saint-Étienne-Vallée-Française","48330",494,5100,3.85656228388608,44.1713817156564,12.2682809829712,604.965515136719,1372.0966796875,41.6307792663574,65.0472183227539,370.713439941406
"48149","Sainte-Eulalie","48120",36,2130,3.48470953139808,44.7847981170523,6.23856639862061,567.017883300781,1067.33117675781,20.9575748443604,59.5237503051758,351.986572265625
"48150","Saint-Flour-de-Mercoire","48300",185,1220,3.82962498441883,44.6815574311693,7.90014982223511,583.969848632812,1269.16149902344,32.3558578491211,61.7158012390137,344.388488769531
"48151","Saint-Frézal-d'Albuges","48170",61,1720,3.76696415908958,44.5807198757468,6.69419717788696,575.265014648438,1458.07934570312,31.6006698608398,61.6544990539551,361.514892578125
"48152","Ventalon en Cévennes","48240",258,2380,3.87741735200451,44.2957670760288,10.7825736999512,590.674438476562,1668.40783691406,41.4672241210938,64.2757873535156,370.710723876953
"62157","Boubers-lès-Hesmond","62990",70,170,1.94612228220626,50.4787927364375,10.2435874938965,481.977355957031,939.529479980469,19.3008117675781,67.4032897949219,377.221130371094
"48153","Saint-Gal","48700",89,990,3.41672840531694,44.6675727284976,7.75779151916504,576.51416015625,1037.08764648438,22.1278133392334,63.8230628967285,342.032806396484
"48155","Saint-Germain-de-Calberte","48370",477,3860,3.8103882397294,44.2217270713002,11.297022819519,593.748596191406,1526.18933105469,40.4918403625488,65.1129837036133,369.451782226562
"48156","Saint-Germain-du-Teil","48340",860,2260,3.1722241976529,44.4815800776884,9.63345336914062,581.645446777344,1073.404296875,19.0592365264893,64.406135559082,345.664520263672
"48157","Sainte-Hélène","48190",97,670,3.60273221380646,44.5195197389393,8.77177810668945,585.678039550781,1142.09545898438,26.6619052886963,66.9901275634766,346.311889648438
"48158","Saint-Hilaire-de-Lavit","48160",101,1030,3.85491081737044,44.2536196592001,11.5561685562134,596.900329589844,1625.36193847656,41.8249969482422,65.576904296875,373.334503173828
"48160","Saint-Jean-la-Fouillouse","48170",126,2930,3.69048468689569,44.7098442264822,6.90832376480103,578.2890625,1148.96618652344,26.9561939239502,60.8269882202148,350.67724609375
"48161","Saint-Juéry","48310",54,160,3.08231862234459,44.8303751392262,8.16602039337158,572.252807617188,1039.44750976562,18.2832107543945,61.6201171875,329.591278076172
"48163","Saint-Julien-des-Points","48160",119,380,3.96100534279577,44.2597153444755,12.3505868911743,606.680603027344,1558.84619140625,43.4878883361816,64.698974609375,375.892242431641
"48165","Saint-Laurent-de-Muret","48100",191,4600,3.17549798770625,44.5985572877306,6.90389013290405,559.388122558594,1228.51098632812,20.3531398773193,62.6959800720215,334.024444580078
"48166","Cans et Cévennes","48400",288,4380,3.64229864986128,44.2873139868094,9.41177654266357,580.381652832031,1312.24609375,36.460750579834,66.994140625,367.517913818359
"51538","Sogny-aux-Moulins","51520",110,670,4.38931859415268,48.8956901570827,10.7871141433716,584.776733398438,720.930725097656,10.2359495162964,69.8737411499023,326.596618652344
"48167","Saint-Laurent-de-Veyrès","48310",34,910,3.12328241413278,44.7665967176829,7.08366775512695,563.375427246094,1122.72717285156,18.2344398498535,59.6699829101562,330.400939941406
"48168","Saint-Léger-de-Peyre","48100",188,2740,3.30696281200876,44.6044170209699,8.46526527404785,577.551635742188,1019.15399169922,21.6831703186035,64.5590667724609,345.120208740234
"49011","Artannes-sur-Thouet","49260",410,660,-0.0970359849356514,47.2017187784679,12.1817140579224,536.069274902344,640.94775390625,17.7651958465576,64.0266265869141,322.491638183594
"48169","Saint-Léger-du-Malzieu","48140",211,1890,3.31617156577062,44.8986061268299,8.5486888885498,578.520385742188,795.120910644531,20.2135677337646,61.7860069274902,313.890533447266
"48170","Saint-Martin-de-Boubaux","48160",194,3140,3.91884299542652,44.1940389220653,11.6385898590088,598.050964355469,1644.19616699219,41.3649520874023,64.9879684448242,375.035308837891
"48171","Saint-Martin-de-Lansuscle","48110",192,1800,3.75068782914792,44.2230705370558,10.6596584320068,587.106689453125,1410.25354003906,39.3007278442383,65.3237380981445,369.007995605469
"48173","Saint-Michel-de-Dèze","48160",227,1420,3.88512458403802,44.2405402563086,11.7820930480957,599.544372558594,1635.408203125,41.9628448486328,64.5033493041992,375.108825683594
"48174","Saint-Paul-le-Froid","48600",134,4420,3.54112860737758,44.7953271836307,6.47001123428345,570.024658203125,1089.9189453125,21.8083305358887,59.9329490661621,348.92333984375
"48175","Saint-Pierre-de-Nogaret","48340",174,1640,3.12670923344088,44.4876360965591,9.07528781890869,574.556091308594,1153.34375,18.2530307769775,63.6588439941406,343.162292480469
"48176","Saint-Pierre-des-Tripiers","48150",96,3470,3.27014091275108,44.2247701789715,9.27799510955811,579.200073242188,1206.33801269531,25.572135925293,67.8795471191406,357.807586669922
"48177","Saint-Pierre-le-Vieux","48200",314,1560,3.30610122900469,44.8454416444669,8.2019100189209,576.038513183594,857.819458007812,20.8926944732666,61.8809623718262,319.853973388672
"48178","Saint-Privat-de-Vallongue","48240",248,2390,3.82388967252962,44.2856890283335,10.2889738082886,585.906311035156,1677.90258789062,40.0940170288086,64.849983215332,366.578430175781
"49028","Béhuard","49170",119,220,-0.65157222995212,47.377835292403,12.1250944137573,521.530639648438,684.551574707031,19.9391574859619,50.4362487792969,250.425628662109
"55468","Samogneux","55100",99,620,5.34675666823821,49.2585404183739,9.91805648803711,585.677917480469,981.991394042969,14.6759157180786,59.379695892334,368.130157470703
"48179","Saint-Privat-du-Fau","48140",113,2220,3.35619267285692,44.9185828947191,7.04533290863037,565.630676269531,916.295532226562,20.02512550354,58.9057006835938,328.616607666016
"48181","Saint-Saturnin","48500",58,910,3.1964144543661,44.4053160389662,9.34495544433594,579.910949707031,1086.30297851562,21.823450088501,66.9457931518555,353.276947021484
"48182","Saint-Sauveur-de-Ginestoux","48170",60,2210,3.61545503796702,44.7019802185177,6.23854780197144,572.631713867188,1173.25549316406,25.1275329589844,61.3536949157715,360.062164306641
"50148","Couvains","50680",577,1500,-1.00877295144298,49.1619870598001,10.9840803146362,447.511108398438,1007.79046630859,22.4965133666992,59.3310699462891,375.598876953125
"48185","Les Salelles","48230",166,1060,3.27419071905295,44.4849042478745,10.0032577514648,588.018249511719,941.331909179688,21.6775455474854,67.6697692871094,351.610687255859
"48187","Les Salces","48100",90,4580,3.13627740213804,44.5609357056928,6.82140064239502,555.899108886719,1303.97888183594,19.4510898590088,61.8286094665527,352.822937011719
"50172","Émondeville","50310",342,530,-1.33770802386633,49.4597884073693,11.5659322738647,397.611633300781,946.256774902344,30.6933212280273,60.4646377563477,386.4599609375
"48188","Serverette","48700",249,1740,3.39137814637311,44.7000850939242,8.10381698608398,577.912902832031,938.330017089844,22.0698871612549,65.1430358886719,343.310791015625
"48190","Termes","48310",219,1760,3.16946985043738,44.8261589825641,7.58748865127563,568.939270019531,1038.91882324219,18.7114143371582,61.3623085021973,333.759399414062
"48191","La Tieule","48500",95,2400,3.16118752892208,44.382526924574,8.93410396575928,574.753234863281,1206.74548339844,21.0464649200439,66.1382675170898,359.428253173828
"48192","Trélans","48340",89,2340,3.09352061123977,44.5209104976634,7.61959075927734,559.867492675781,1261.89660644531,17.9397716522217,63.7587814331055,340.887878417969
"48193","Vebron","48400",225,6970,3.542952353998,44.2558020073011,8.62431240081787,574.203430175781,1400.04382324219,34.9532890319824,66.0616455078125,360.508331298828
"48194","Vialas","48220",447,4980,3.89063170746382,44.3426655419236,9.09351921081543,577.724243164062,1938.24499511719,40.8272819519043,63.9074363708496,362.975067138672
"48198","Villefort","48800",617,730,3.92985975593491,44.4445658029651,10.6899795532227,600.06884765625,1591.82470703125,42.6999702453613,61.7265548706055,328.924560546875
"49002","Allonnes","49650",2925,3630,0.0114765545015422,47.3037010270982,12.1211671829224,535.703125,664.520446777344,17.4604454040527,60.0801315307617,318.535369873047
"49003","Tuffalun","49700",1734,3940,-0.331873368568311,47.2745252954918,11.9195156097412,526.320556640625,680.54638671875,18.7847003936768,64.175666809082,310.649597167969
"49007","Angers","49000",157555,4270,-0.55622360720166,47.4766510259479,12.0130090713501,521.025695800781,676.250427246094,18.8341236114502,20.5213947296143,104.273468017578
"49008","Angrie","49440",917,4100,-0.968275260533169,47.5775996658861,11.7365436553955,506.630249023438,733.211547851562,21.9162578582764,59.5218391418457,335.033905029297
"49009","Antoigné","49260",450,1790,-0.132002004084126,47.0786319308881,12.1269836425781,537.723937988281,639.008117675781,18.1259593963623,68.7385940551758,327.229797363281
"49012","Aubigné-sur-Layon","49540",349,530,-0.47292399251359,47.2128331593547,11.9819002151489,525.576171875,667.134155273438,20.1482582092285,63.7507209777832,305.519012451172
"62328","Ferfay","62260",868,390,2.43101395385862,50.5214951961496,10.269926071167,491.295471191406,885.122192382812,15.4762201309204,64.6936111450195,348.095581054688
"49015","Avrillé","49240",15225,1580,-0.60059442461389,47.5052805467837,11.9427852630615,518.85595703125,687.1650390625,18.9806327819824,38.6357574462891,205.103897094727
"50621","Vaudreville","50310",72,300,-1.35856166477073,49.5171460465141,11.4968929290771,389.070343017578,963.268615722656,31.4389572143555,60.1337699890137,382.1123046875
"49017","Baracé","49430",629,1350,-0.357757057045474,47.6427765427805,11.9136114120483,522.785400390625,698.545227050781,17.6521186828613,61.6553192138672,343.479187011719
